name,country,city,businessType
PUBLIC JOINT STOCK COMPANY ENGINEERING AND PRODUCTION ENTERPRISE VNIPITRANSGAZ,Ukraine,KYIV,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SCIENCE AND TECHNOLOGY CENTER IN UKRAINE,Ukraine,KYIV,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
MOTOR SICH JSC,Ukraine,ZAPORIZHZHYA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INTERNATIONAL CIVIC ORGANISATION KYIV ECONOMICS INSTITUTE,Ukraine,KYIV,Research Organisations
LIMITED LIABILITY COMPANY INTEGRO-SD,Ukraine,KYIV,Private for-profit entities (excluding Higher or Secondary Education Establishments)
THE STATE FUND FOR FUNDAMENTAL RESEARCH OF UKRAINE,Ukraine,KYIV,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
PUBLIC UNION CHORNOBYL RESEARCH AND DEVELOPMENT INSTITUTE,Ukraine,KYIV,Other
NATIONAL UNIVERSITY OF KYIV-MOHYLA ACADEMY,Ukraine,KYIV,Higher or Secondary Education Establishments
INSTITUT VUGILNYCH TNEGOTECHNOLOGIYNATSIONALNOY AKADEMII NAUK UKRAINY,Ukraine,KYIV,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
STATE INSTITUTION PUBLIC HEALTH CENTER OF THE MINISTRY OF HEALTH OF UKRAINE,Ukraine,KYIV,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
CENTRE FOR GLOBAL STUDIES STRATEGY XXI,Ukraine,KYIV,Other
LIMITED LIABILITY COMPANY SALIX ENERGY,Ukraine,"VOLYN REGION, HOROKHIV DISTRICT",Private for-profit entities (excluding Higher or Secondary Education Establishments)
V.E. LASHKARYOV INSTITUTE OF SEMICONDUCTOR PHYSICS OF THE NATIONAL ACADEMY OF SCIENCE OF UKRAINE,Ukraine,KYIV,Higher or Secondary Education Establishments
NON-GOVERMMENTAL ORGANIZATION AGENCY OF EUROPEAN INNOVATIONS,Ukraine,LVIV,Research Organisations
DONETSK NATIONAL UNIVERSITY,Ukraine,VINNYTSIA,Higher or Secondary Education Establishments
V. N. Karazin Kharkiv National University,Ukraine,Kharkiv,Higher or Secondary Education Establishments
INSTITUTE OF MAGNETISM OF THE NATIONAL ACADEMY OF SCIENCE OF UKRAINE AND THE MINISTRY OF EDUCATION AND SCIENCE OF UKRAINE,Ukraine,Kyiv,Research Organisations
LIMITED LIABILITY COMPANY CARBOLINE,Ukraine,KHARKIV,Private for-profit entities (excluding Higher or Secondary Education Establishments)
STATE ENTERPRISE STATE ROAD SCIENTIFIC RESEARCH INSTITUTE NAMED AFTER M. P. SHULGIN,Ukraine,KYIV,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INSTITUTE FOR CONDENSED MATTER PHYSICS OF THE NATIONAL ACADEMY OF SCIENCES OF UKRAINE,Ukraine,LVIV,Research Organisations
LIMITED LIABILITY COMPANY RESEARCH AND PRODUCTION ENTERPRISE I.F. LAB,Ukraine,KYIV,Private for-profit entities (excluding Higher or Secondary Education Establishments)
NATIONAL CANCER INSTITUTE,Ukraine,KIYV,Research Organisations
V.I.Vernadskii Institute of General and Inorganic Chemistry NAS of Ukraine,Ukraine,KYIV,Research Organisations
STATE ENTERPRISE YUZHNOYE DESIGN OFFICE NAMED AFTER MIKHAIL YANGEL,Ukraine,DNIEPROPETROVSK,Private for-profit entities (excluding Higher or Secondary Education Establishments)
I.I. SCHMALHAUSEN INSTITUTE OF ZOOLOGY OF NATIONAL ACADEMY OF SCIENCES OF UKRAINE - IZNASU,Ukraine,KYIV,Research Organisations
LLC KT-ENERGY,Ukraine,KYIV,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TURBOFLOTSERVICE,Ukraine,KYIV,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ASSOCIATION EUROPEAN-UKRAINIAN ENERGY AGENCY,Ukraine,KYIV,Other
INTERNATIONAL NON-GOVERNEMENT ORGANIZATION HOUSING AND MUNICIPAL REFORM SUPPORT CENTRE,Ukraine,KYIV,Research Organisations
SUMY STATE UNIVERSITY,Ukraine,SUMY,Higher or Secondary Education Establishments
SIMON KUZNETS KHARKIV NATIONAL UNIVERSITY OF ECONOMICS,Ukraine,KHARKIV,Higher or Secondary Education Establishments
DNIPROVSKIJ DERGAVNIJ TECHNICHNIJ UNIVERSITET,Ukraine,KAMIANSKE,Higher or Secondary Education Establishments
INSTITUT SVITOVOI POLITIKI,Ukraine,KYIV,Other
IVANO-FRANKIVSK NATIONAL TECHNICAL UNIVERSITY OF OIL AND GAS,Ukraine,IVANO FRANKIVSK,Higher or Secondary Education Establishments
LIMITED LIABILITY COMPANY STREAMOZONE,Ukraine,KHARKIV,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INSTITUTE OF ORGANIC CHEMISTRY OF NATIONAL ACADEMY SCIENCES OF UKRAINE,Ukraine,KYIV,Research Organisations
STATE INSTITUTION RESEARCH CENTER FOR RADIATION MEDICINE OF THE ACADEMY OF MEDICAL SCIENCES OF UKRAINE,Ukraine,KYIV,Higher or Secondary Education Establishments
ADMINISTRATION OF THE STATE BORDER GUARD SERVICE OF UKRAINE,Ukraine,KYIV,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
Ukrainian National Forestry University,Ukraine,Lviv,Higher or Secondary Education Establishments
MARIN DIZAJN INGINIRING MYKOLAYIV,Ukraine,MYKOLAYIV,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DNIPROPETROVSK'S REGIONAL PUBLIC ORGANIZATION DNEPR ASSOCIATION SPOZHYVACH,Ukraine,DNIPROPETROVSK,Other
NEW INTERNATIONAL CORPORATION LTD,Ukraine,KIEV,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TARAS SHEVCHENKO NATIONAL UNIVERSITY OF KYIV,Ukraine,KYIV,Higher or Secondary Education Establishments
UKRAINIAN CHAMBER OF COMMERCE AND INDUSTRY,Ukraine,KYIV,Other
MINISTRY OF FOREIGN AFFAIRS,Ukraine,KYIV,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
MINISTRY OF ECONOMIC DEVELOPMENT AND TRADE OF UKRAINE,Ukraine,KYIV,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
INTERNATIONAL CLINIC OF REHABILITATION LLC,Ukraine,TRUSKAVETS,Private for-profit entities (excluding Higher or Secondary Education Establishments)
VINNYTSIA NATIONAL M.I. PYROGOV MEDICAL UNIVERSITY,Ukraine,VINNITSA,Higher or Secondary Education Establishments
ODESSA NATIONAL I.I. MECHNIKOV UNIVERSITY,Ukraine,ODESSA,Higher or Secondary Education Establishments
KOMUNALNE NEKOMERSHCHYNE PRIDPRYEMSTVO ODESKYY OBLASNYY TSENTR SOTSIALNO ZNACHUCHYKH KHVOROB ODESKOI OBLASNOY RADY,Ukraine,ODESA,Other
KIEV INTERNATIONAL INSTITUTE OF SOCIOLOGY LLC,Ukraine,KYIV,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CENTER FOR URBAN HISTORY OF EAST CENTRAL EUROPE,Ukraine,LVIV,Research Organisations
TOV NAUKOVO VYROBNICHE PIDRIEMSTVOTEHNOLOGIKA,Ukraine,KYIV,Private for-profit entities (excluding Higher or Secondary Education Establishments)
R.E KAVETSKY INSTITUTE OF EXPERIMENTAL PATHOLOGY ONCOLOGY AND RADIOBIOLOGY OF NATIONAL ACADEMY OF SCIENCES OF UKRAINE,Ukraine,KYIV,Research Organisations
STATE RESEARCH AND DEVELOPMENT ENTERPRISE STATE INFORMATION GEOLOGICAL FUND OF UKRAINE,Ukraine,KYIV,Private for-profit entities (excluding Higher or Secondary Education Establishments)
STATE EMERGENCY SERVICE OF UKRAINE,Ukraine,KYIV,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
INTERNATIONAL CHARITABLE FUND OMNI-NET FOR CHILDREN,Ukraine,RIVNE,Other
LIMITED LIABILITY SCIENTIFIC SERVICE COMPANY OTAVA,Ukraine,KYIV,Private for-profit entities (excluding Higher or Secondary Education Establishments)
NAUKOVO VYROBNICHYJ KOOPERATYV LECTINOTEST,Ukraine,LVIV,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Odessa State Environmental University,Ukraine,Odessa,Higher or Secondary Education Establishments
UKRAINIAN INSTITUTE FOR PUBLIC POLICY CIVIC ORGANIZATION,Ukraine,KYIV,Research Organisations
LVIVSKYI NATIONALNYI MEDYCHNYI UNIVERSYTET IMENI DANYLA HALYTSKOHO,Ukraine,LVIV,Higher or Secondary Education Establishments
SUBSIDIARY COMPANY PRINCETON BIOMOLECULAR RESEARCH LABS,Ukraine,KIEV,Private for-profit entities (excluding Higher or Secondary Education Establishments)
EXTRUSION IN MOTION LLC,Ukraine,KYIV,Private for-profit entities (excluding Higher or Secondary Education Establishments)
LLC RACCOON TECHNOLOGIES UKRAINE,Ukraine,KYIV,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ASSOCIATION ODESSA HOUSING UNION,Ukraine,ODESSA,Other
VOLUNTARY ASSOCIATION OF LOCAL SELF-GOVERNMENT BODIES ENERGY EFFICIENTCITIES OF UKRAINE,Ukraine,LVIV,Other
"Institute of Cell Biology, National Academy of Sciences of Ukraine",Ukraine,Lviv,Research Organisations
STATE ORGANIZATION INSTITUTE FOR ECONOMICS AND FORECASTING UKRAINIAN NATIONAL ACADEMY OF SCIENCES,Ukraine,KYIV,Higher or Secondary Education Establishments
INSTITUTE OF MATHEMATICS OF THE NATIONAL ACADEMY OF SCIENCES OF UKRAINE,Ukraine,KYIV,Research Organisations
AGRO LV LIMITED,Ukraine,VYRIV,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INSTYTUT MOLEKULYARNOI BIOLOGII I GENETYKY NAN UKRAINY,Ukraine,KYIV,Higher or Secondary Education Establishments
FOREIGN COMPANY EOS UKRAINE,Ukraine,DNIPRO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ASSOCIATION OF USERS OF UKRAINIAN RESEARCH AND ACADEMIC NETWORK URAN,Ukraine,KYIV,Research Organisations
ASSOCIATION UKRAINIAN AGRIBUSINESSCLUB,Ukraine,Kiev,Other
INSTITUTE OF APPLIED MATHEMATICS AND MECHANICS OF THE NATIONAL ACADEMY OF SCIENCE OF UKRAINE - IAMM NASU,Ukraine,DONETSK,Research Organisations
INSTITUT BIOHIMII IM.O.V. PALLADINA NACIONALNOY AKADEMII NAUK UKRAINI,Ukraine,KYIV,Research Organisations
STATE ENTERPRISE EXPERIMENTAL DESIGN-TECHNOLOGICAL OFFICE OF THE E.O.PATON ELECTRIC WELDING INSTITUTE  OF THE NATIONAL ACADEMY OF SCIENCES OF UKRAINE,Ukraine,KIEV,Other
Simferopol University,Ukraine,Simferopol,Unknown
Alkali Halide Crystal Department - National Academy of Sciences of Ukraine,Ukraine,Kharkov,Unknown
Chernivtsi State University,Ukraine,Chernivtsi,Unknown
Department of Optical and Constuctional Crystals - National Academy of Sciences of Ukraine,Ukraine,Kharkov,Unknown
Ukrainian Academy of Sciences,Ukraine,Kiev,Unknown
INSTITUTE FOR OCCUPATIONAL HEALTH OF ACADEMY OF MEDICAL SCIENCES OF UKRAINE,Ukraine,Kiev,Unknown
JOINT STOCK COMPANY PILLAR,Ukraine,KIEV,Unknown
Ukrainian Academy of Sciences,Ukraine,Odessa,Unknown
MARINE HYDROPHYSICAL INSTITUTE - UKRAINIAN NATIONAL ACADEMY OF SCIENCE,Ukraine,SEVASTOPOL,Unknown
INSTITUTE OF ENDOCRINOLOGY AND METABOLISM - ACADEMY OF MEDICAL SCIENCES OF THE UKRAINE,Ukraine,KIEV,Unknown
Ukrainian Radiation Protection Institute,Ukraine,Kiev,Unknown
Institute of Geophysics of National Academy of Sciences of Ukraine,Ukraine,Kiev,Unknown
Institute of Radio Astronomy - National Academy of Sciences of Ukraine,Ukraine,Kharkov,Unknown
Kavetsky Institute of Oncology and Radiobiology - Ukranian Academy of Sciences,Ukraine,Kiev,Unknown
"Interdisciplinary Scientific-Technical Centre ""Shelter""",Ukraine,Chernobyl,Unknown
Institute of Physics - National Academy of Sciences,Ukraine,Kiev,Unknown
Thermodistillation Company,Ukraine,Kiev,Unknown
INTERNATIONAL SOFTWARE TECHNOLOGY RESEARCH CENTER TECHNOSOFT,Ukraine,KIEV,Unknown
GLUSHKOV CYBERNETICS INSTITUTE OF THE UKRAINIAN NATIONAL ACADEMY OF SCIENCES,Ukraine,KIEV,Unknown
Ukrainian Institute of Agricultural Radiology,Ukraine,Chabany,Unknown
Institute for Occupational Health,Ukraine,Kiev,Unknown
INSTITUTE OF MATHEMATICAL MACHINE AND SYSTEM PROBLEMS - NATI,Ukraine,KIEV,Unknown
Ukrainian Hydrometeorological Research Institute,Ukraine,Kiev,Unknown
Institut Fiziki Napivprovidnikiv Naciolalnoi Akademii Nauk Ukraini (Ukrainian National Academy of Science Institute of Semiconductors Physics),Ukraine,Kiev,Unknown
Institute of Physical Organic and Coal Chemistry,Ukraine,Donetsk,Unknown
Ukrainian Academy of Sciences,Ukraine,Lviv,Unknown
L.V. Pisarzhevsky Institute of Physical Chemistry Nas of Ukraine,Ukraine,Kiev,Unknown
Ukrainian Membrane Society,Ukraine,Kiev,Unknown
Institute of Endocrinology and Metabolism - Academy of Medical Sciences of the Ukraine,Ukraine,Kiev,Unknown
Institute of Biology of Southern Seas,Ukraine,SEVASTOPOL,Unknown
Ukrainian Research Institute,Ukraine,Kiev,Unknown
Crimean Medical Institute,Ukraine,Crimea,Unknown
Research and Development Centre of Radioecological Studies - national Academy of Sciences of Ukraine,Ukraine,Kiev,Unknown
Ukrainian Academy of Sciences,Ukraine,265028 Kiev,Unknown
Kharkov State Urban Academy,Ukraine,Kharkov,Unknown
State Mining University of Ukraine,Ukraine,Dnepropetrovsk,Unknown
Production Association PAVLOGRADUGOL,Ukraine,Pavlograd,Unknown
University of Odessa II,Ukraine,,Unknown
Ukranalyt,Ukraine,,Unknown
ZAPOROZHYE INSTITUTE OF ECONOMICS AND INFORMATION TECHNOLOGY,Ukraine,ZAPOROSHYE,Unknown
Institute of Geological Sciences - National Academy of Sciences of Ukraine,Ukraine,Kiev,Unknown
Kharkov State Polytechnical University,Ukraine,Kharkov,Unknown
National Scientific Centre for Medical and Biotechnical Research,Ukraine,Kiev,Unknown
Ukrainian Academy of Sciences,Ukraine,Sevastopol,Unknown
"Scientific-Technical Enterprise ""EFFECT""",Ukraine,Kiev,Unknown
"State Scientific Industial Association ""Metrology""",Ukraine,Kharkov,Unknown
Institute of Geophysics of National Academy of Sciences of Ukraine,Ukraine,Lviv,Unknown
MATERIALS RESEARCH CENTRE LTD.,Ukraine,KIEV,Unknown
"Laboratory of Biotechnology Research in Ecology, Medicine and Aquaculture",Ukraine,Crimea,Unknown
UKRAINIAN RESEARCH MONTAIN,Ukraine,IVANO-FRANKOVSK,Unknown
Centre for Thermomolecular Energetic and Thermonic,Ukraine,Kiev,Unknown
KSNet,Ukraine,,Unknown
International Science Foundation,Ukraine,,Unknown
Uzhgorod University,Ukraine,Uzhgorod - Transkarpatian,Unknown
A.V. PALLADIN INSTITUTE OF BIOCHEMISTRY,Ukraine,KIEV,Unknown
Institute for Protection of Health,Ukraine,Kharkov,Unknown
Institute of Colloid and Water Chemistry,Ukraine,Kiev,Unknown
Morskiy Gidrofizichniy Institut Nan Ukraini (Marine Hydrophysical Institute of Ukrainian National Academy of Science),Ukraine,Sebastopol,Unknown
Institute for Soil Science and Agrochemistry Research,Ukraine,Kharkiv,Unknown
Institute of Metal Physics - National Academy of Sciences Ukraine,Ukraine,Kiev,Unknown
INSTITUTE OF SURFACE CHEMISTRY - NATIONAL ACADEMY OF SCIENCES OF UKRAINE,Ukraine,KIEV,Unknown
Odessa State I.I. Mechnicov University,Ukraine,Odessa,Unknown
Institute of Organic Chemistry - National Academy of Sciences,Ukraine,Kiev,Unknown
Simferopolskiy Derzhavniy Universitet Im. M.V. Frunze,Ukraine,Simpheropol,Unknown
Institute for Problems of Materials Science,Ukraine,Kiev,Unknown
Ukranian State University of Food Technologies,Ukraine,Kiev,Unknown
Ukrainian Academy of Medical Science,Ukraine,Kiev,Unknown
"Institute of Geochemistry, Mineralogy and Ore Formation - National Academy of Sciences",Ukraine,Kiev,Unknown
National Kiew Taras Schevchenko University,Ukraine,Kiev,Unknown
Mikrosensor,Ukraine,Kiev,Unknown
Institute of Technical Ecology,Ukraine,340017 Donetsk,Unknown
Medical University of Donetsk,Ukraine,34003 Donetsk,Unknown
Ukrainian Research Institute of Forestry and Forest Amelioration,Ukraine,Kharkiv,Unknown
Institute of Machine Building Problems - National Academy of Sciences of Ukraine,Ukraine,Kharkov,Unknown
Kharkov Central Design Bureau of the Ministry of Energy and Electrifiactionof Ukraine,Ukraine,Kharkov,Unknown
Institute of Nature Management Problems and Ecology of the National Academyof Sciences of Ukraine,Ukraine,Dniepropetrovsk,Unknown
"Joint Stock Enterprise ""Dnieproshina""",Ukraine,Dniepropetrovsk,Unknown
Kharkiv Institute of Medical Radiology,Ukraine,Kharkiv,Unknown
"Small Enterprise ""CORUND""",Ukraine,Ukraine,Unknown
Lugansk Agricultural Institute,Ukraine,Lugansk,Unknown
ICR - Institute of clinical Radiology,Ukraine,Kiev,Unknown
Institute of Metal Physics - NationalAcademy of Sciences Ukraine,Ukraine,Kiev,Unknown
Bureau of Mineral Resources,Ukraine,Odessa,Unknown
UNIVERSITY OF INTERNAL AFFAIRS,Ukraine,KHARKIV,Unknown
East Ukrainian State University,Ukraine,Lugansk,Unknown
OAO Bricket,Ukraine,Donetsk,Unknown
Kiev International Institute of Sociology,Ukraine,Kiev,Unknown
Odessa State Polytechnic University,Ukraine,Odessa,Unknown
Ukrainian Centre of National Sanitaryand Epidemiological Surveillance,Ukraine,Kiev,Unknown
INSTITUTE OF ONCOLOGY - ACADEMY OF MEDICAL SCIENCES OF UKRAINE,Ukraine,KYIV,Unknown
STATE NUCLEAR REGULATORY ADMINISTRATION OF UKRAINE,Ukraine,KYIV,Unknown
STATE SCIENTIFIC AND TECHNICAL CENTRE ON NUCLEAR AND RADIATION SAFETY,Ukraine,KIEV,Unknown
UKRAINIAN RADIATION PROTECTION INSTITUTE,Ukraine,KIEV,Unknown
"STATE UNIVERSITY ""LVIV POLYTECHNIC""",Ukraine,LVIV,Unknown
INSTITUTE OF HYDROGEN AND SOLAR ENERGY - UKRAINIAN ACADEMY OF SCIENCES FOR NATIONAL PROGRESS,Ukraine,KIEV,Unknown
INSTITUTE OF ENGINEERING THERMOPHYSICS - UKRAINIAN ACADEMY OF SCIENCES,Ukraine,KIEV,Unknown
E.O. PATON ELECTRIC WELDING INSTITUTE - NATIONAL ACADEMY OF SCIENCES OF UKRAINE,Ukraine,KIEV,Unknown
LVIV POLYTECHNIC NATIONAL UNIVERSITY,Ukraine,LVIV,Unknown
MEDVED'S INSTITUTE OF ECOHYGIENE AND TOXICOLOGY,Ukraine,KYIV,Unknown
NATIONAL AVIATION UNVIERSITY,Ukraine,KYIV,Unknown
INSTITUTE OF MACROMOLECULAR CHEMISTRY OF THE NATIONAL ACADEMY OF SCIENCES OF UKRAINE,Ukraine,KIEV,Unknown
INSTITUTE FOR PROBLEMS OF MATERIALS SCIENCE - UKRANIAN ACADEMY OF SCIENCES,Ukraine,KIEV,Unknown
NATIONAL ECOLOGICAL CENTRE OF UKRAINE,Ukraine,KYIV,Unknown
