name,country,city,businessType
TEKNOPAR ENDUSTRIYEL OTOMASYON SANAYI VE TICARET ANONIM SIRKETI,Turkey,ANKARA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
NOKSEL CELIK BORU SANAYI AS,Turkey,ANKAR,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TIRSAN TREYLER SANAYI VE TICARET AS,Turkey,SAKARYA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ORGANIK KIMYA SANAYI VE TICARET AS,Turkey,ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
OZYEGIN UNIVERSITESI,Turkey,ALEMDAG CEKMEKOY ISTANBUL,Higher or Secondary Education Establishments
PANASONIC LIFE SOLUTIONS ELEKTRIK SANAYI VE TICARET ANONIM SIRKETI,Turkey,ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ESKISEHIR OSMANGAZI UNIVERSITESI,Turkey,ESKISEHIR,Higher or Secondary Education Establishments
ERGUNLER INSAAT PETROL URUNLERI OTOMOTIV TEKSTIL MADENCILIK SU URUNLER SANAYI VE TICARET LIMITED STI.,Turkey,ISPARTA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INOVASYON MUHENDISLIK TEKNOLOJI GELISTIRME DANISMANLIK SANAYI VE TICARET LIMITED SIRKETI,Turkey,ESKISEHIR,Private for-profit entities (excluding Higher or Secondary Education Establishments)
OTOKAR OTOMOTIV VE SAVUNMA SANAYI AS,Turkey,MALTEPE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TECHY BILISIM TEKNOLOJILERI DANISMANLIK SANAYI VE TICARET LIMITED SIRKETI,Turkey,ODUNPAZARI ESKISEHIR,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BORNOVA BELEDIYESI,Turkey,IZMIR BORNOVA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
PAVO TASARIM URETIM ELEKTRONIK TICARET ANONIM SIRKETI,Turkey,ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ENFORMA BILISIM ANONIM SIRKETI,Turkey,ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ROKETSAN ROKET SANAYII VE TICARET ANONIM SIRKETI,Turkey,ANKARA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
FARPLAS OTOMOTIV ANONIM SIRKETI,Turkey,KOCAELİ,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TC BASAKSEHIR BELEDIYESI,Turkey,ISTANBUL,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
ERICSSON ARASTIRMA GELISTIRME VE BILISIM HIZMETLERI ANONIM SIRKETI,Turkey,ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TURKSAT UYDU HABERLESME VE KABLO TV ISLETME AS,Turkey,GOLBASI,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TUSAS-TURK HAVACILIK VE UZAY SANAYII AS,Turkey,ANKARA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ROBONIK MEKATRONIK TEKNOLOJILERI DANISMANLIK SANAYI VE TICARET LIMITEDSIRKETI,Turkey,ANKARA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
IMECAR ELEKTRONIK SANAYI VE TICARET LIMITED SIRKETI,Turkey,ANTALYA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
KARINCA TEKNOLOJI VE ILETISIM SANAYI VE TICARET LIMITED SIRKETI,Turkey,ANKARA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TEKFEN MUHENDISLIK AS,Turkey,ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ARGEIST SANAL VE ARTIRILMIS GERCEKLIK TEKNOLOJILERI LIMITED SIRKETI,Turkey,ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
VIDEO ANALITIK BILISIM TEKNOLOJILERI ARGE DANISMANLIK SANAYI VE TICARET LIMITED SIRKETI,Turkey,ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
IF GROUP ARASTIRMA GELISTIRME PROJE DANISMANLIK EGITIM SANAYI VE TICARET AS,Turkey,ANKARA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
KOSGEB-KUCUK VE ORTA OLCEKLI ISLETMELERI GELISTIRME VE DESTEKLEME IDARESI BASKANLIGI,Turkey,ANKARA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
GAZIANTEP UNIVERSITESI TARGET TEKNOLOJI TRANSFER OFISI AS,Turkey,GAZIANTEP,Private for-profit entities (excluding Higher or Secondary Education Establishments)
GAZIANTEP CHAMBER OF INDUSTRY,Turkey,GAZIANTEP,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
GAZIANTEP TEKNOLOJI GELISTIRME BOLGESI KURUCU VE ISLETICI ANONIM SIRKETI AS,Turkey,SEHITKAMIL GAZIANTEP,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DIYARBAKIR CHAMBER OF COMMERCE AND INDUSTRY,Turkey,DIYARBAKIR,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
SANLIURFA TICARET VE SANAYI ODASI,Turkey,HALILIYE SANLIURFA,Research Organisations
KUARTISMED MEDIKAL ARASTIRMA GELISTIRME DANISMANLIK EGITIM SANAYI VE TICARET LIMITED SIRKETI,Turkey,CANKAYA ANKARA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
AKDENIZ KORUMA DERNEGI,Turkey,URLA IZMIR,Other
BITNET BILISIM HIZMETLERI LIMITED SIRKETI,Turkey,CEKMEKOY ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ENTEKNO ENDUSTRIYEL TEKNOLOJIK VE NANO MALZEMELER SANAYI VE TICARET ANONIM SIRKETI,Turkey,ESKISEHIR,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MINISTRY OF INDUSTRY AND TECHNOLOGY,Turkey,ANKARA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
ALISPINE SAGLIK HIZMETLERI SANAYI VE TICARET LIMITED SIRKETI,Turkey,ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
HISBIM HISARLAR BILGI VE INOVASYONMERKEZI SANAYI VE TICARET ANONIMSIRKETI,Turkey,ESKISEHIR,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INTEGRITY NDT MUHENDISLIK SANAYI VE TICARET LIMITED SIRKETI,Turkey,ANKARA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INTERMODAL TASIMACILIK VE LOJISTIKARASTIRMA DERNEGI,Turkey,ANKARA,Research Organisations
MINISTRY OF NATIONAL EDUCATION,Turkey,ANKARA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
Herdem Attorneys at Law,Turkey,Istanbul,Private for-profit entities (excluding Higher or Secondary Education Establishments)
GLAKOLENS BIYOMEDIKAL BIYOTEKNOLOJISANAYI VE TICARET ANONIM SIRKETI,Turkey,"SARIYER, ISTANBUL",Private for-profit entities (excluding Higher or Secondary Education Establishments)
NG BIYOTEKNOLOJI LIMITED SIRKETI,Turkey,BASAKSEHIR ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
YAZILIM SANAYICILERI DERNEGI,Turkey,ISTANBUL,Other
NESNE ELEKTRONIK TASARIM-DANISMANLIK SANAYI VE TICARET LIMITED SIRKETI,Turkey,BORNOVA IZMIR,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MOBILUS YAZILIM BILGISAYAR ILETISIM SANAYI VE TICARET ANONIM SIRKETI,Turkey,CANKAYA ANKARA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TURKIYE KALKINMA BANKASI ANONIM SIRKETI,Turkey,ANKARA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
JEOTERMAL ELEKTRIK SANTRAL YATIRIMCILARI DERNEGI,Turkey,IZMIR,Other
POLARAN YAZILIM BILISIM DANISMANLIKITHALAT IHRACAAT SANAYI TICARET LIMITED SIRKETI,Turkey,CANKAYA ANKARA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ULUSAL ZEYTIN VE ZEYTINYAGI KONSEYIBASKANLIGINA,Turkey,Izmir,Other
APPSILON ILERI MALZEMELER DANISMANLIK SANAYI VE TICARET ANONIM SIRKETI,Turkey,ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ISTANBUL OKAN UNIVERSITESI,Turkey,ISTANBUL,Higher or Secondary Education Establishments
BIYANS BIYOLOJIK URUNLER AR-GE DANISMANLIK SANAYI TICARET LIMITED SIRKETI,Turkey,CANKAYA ANKARA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Zip Prime Biyoteknoloji Limited Sirketi,Turkey,Ankara,Private for-profit entities (excluding Higher or Secondary Education Establishments)
LOJIKA BILGI TEKNOLOJILERI VE SERVISLERI TICARET AS,Turkey,ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TVARC ARGE SAVUNMA MAKINE MUHENDISLIK EGITIM DANISMANLIK SANAYI VE TICARET LIMITED SIRKETI,Turkey,ESKISEHIR,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MITOS MEDIKAL TEKNOLOJILER SANAYIVE TICARET ANONIM SIRKETI,Turkey,ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MATRIKS BIYOTEKNOLOJI SANAYI VE TICARET LIMITED SIRKETI,Turkey,GOLBASI ANKARA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MIKRO BIYOSISTEMLER ELEKTRONIK SANAYI VE TICARET ANONIM SIRKETI,Turkey,CANKAYA ANKARA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
LUMOS LAZER ANONIM SIRKETI,Turkey,ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ANKARA SOSYAL BILIMLER UNIVERSITESI,Turkey,ANKARA,Higher or Secondary Education Establishments
PETKIM PETROKIMYA HOLDING ANONIM SIRKETI,Turkey,IZMIR,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TABU COZUMLERI DANISMANLIK LIMITED SIRKETI,Turkey,IZMIR,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MEINOX ILAC TEKNOLOJILERI AS,Turkey,SARIYER ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
REENGEN ENERJI TEKNOLOJILERI ANONIM SIRKETI,Turkey,SARIYER ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ALFANORM TASARIM MIMARLIK MUHENDISLIK LIMITED SIRKETI,Turkey,ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
IMARINE DENIZ TEKNOLOJILERI VE ARASTIRMALARI SANAYI VE TICARET ANONIMSIRKETI,Turkey,ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MIGROS TICARET ANONIM SIRKETI,Turkey,ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BIOCAPSOL KIMYA ANONIM SIRKETI,Turkey,PENDIK ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
HEKSAGON MUHENDISLIK VE TASARIM AS,Turkey,BESIKTAS ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BIGEKA PROJE EGITIM DANISMANLIK LTD.STI,Turkey,VAN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
IHALE TEKNOLOJILERI  A.S.,Turkey,ANKARA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BASKENT ELEKTRIK DAGITIM ANONIM SIRKETI,Turkey,ANKARA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
KOLLESTEE MEDIKAL SANAYI VE TICARET ANONIM SIRKETI,Turkey,ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SENSENCALL YAZILIM DANISMANLIK MEDIKAL ELEKTRONIK SANAYI VE TICARET ANONIM SIRKETI,Turkey,IZMIR,Private for-profit entities (excluding Higher or Secondary Education Establishments)
VISPERA BILGI TEKNOLOJILERI SANAYI IC VE DIS TICAREST ANONIM SIRKETI,Turkey,Istanbul,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MAGSPIN ILERI TEKNOLOJI MALZEMELERIARASTIRMA GELISTIRME URETIM TICARET SANAYI ANONIM SIRKETI,Turkey,ESKISEHIR,Private for-profit entities (excluding Higher or Secondary Education Establishments)
YDR TEKNOLOJI GELISTIRME LIMITED SIRKETI,Turkey,ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ULUSLARARASI GUNES ENERJISI TOPLULUGU TURKIYE BOLUMU DERNEGI,Turkey,CANKAYA ANKARA,Other
DONE ILETISIM BILGI SISTEMLERI VE YAY. SAN. VE TIC. A.S.,Turkey,ESENLER,Private for-profit entities (excluding Higher or Secondary Education Establishments)
NANOGRAFI NANO TEKNOLOJI BILISIM IMALAT VE DANISMANLIK LIMITED SIRKETI,Turkey,ANKARA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CEVRE DOSTU YESIL BINALAR DERNEGI IKTISADI ISLETMESI,Turkey,ISTANBUL,Other
NANOME NANO TEKNOLOJI ARGE DANISMANLIK SANAYI VE TICARET LIMITED SIRKET,Turkey,KAYSERI,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CIMSA CIMENTO SANAYI VE TICARET ANONIM SIRKETI,Turkey,USKUDAR ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ELEKTROSENS SAGLIK VE DANISMANLIK HIZMETLERI ANONIM SIRKETI,Turkey,ESENLER ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Ambulance and Emergency Physicians Association,Turkey,Izmir,Research Organisations
FRATELLI DANISMANLIK AS,Turkey,ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"ANKARA ELEKTRIK, HAVAGAZI VE OTOBUSISLETME MUESSESESI",Turkey,ANKARA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PEGASUS HAVA TASIMACILIGI ANONIM SIRKETI,Turkey,ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TURK PATENT ENSTITUSU,Turkey,ANKARA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
IZMIR BIYOTIP VE GENOM MERKEZI,Turkey,IZMIR,Research Organisations
MINE PLASTIK ENDUSTRIYEL URUNLER VE SERT MADEN KIMYA LIMITED SIRKETI,Turkey,ANKARA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ISTANBUL SEHIR UNIVERSITESI,Turkey,DRAGOS KARTAL ISTANBUL,Higher or Secondary Education Establishments
MULTECILER VE SIGINMACILAR YARDIMLASMA VE DAYANISMA DERNEGI,Turkey,ISTANBUL,Other
KADIKOY BELEDIYESI,Turkey,ISTANBUL,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
KIVANC KIMYA SANAYII VE TICARET ANONIM SIRKETI,Turkey,BASAKSEHIR ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
USKUDAR BELEDIYESI,Turkey,ISTANBUL,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
BALIKESIR ELEKTROMEKANIK SANAYI TESISLERI ANONIM SIRKETI,Turkey,BALIKESIR,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ENGINSOFT TURKEY MUHENDISLIK YAZILIM TICARET LIMITED SIRKETI,Turkey,ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DEINTERNATIONAL SERVIS HIZMETLERI ANONIM SIRKETI,Turkey,ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TURK TELEKOMUNIKASYON AS,Turkey,ANKARA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ARGELA YAZILIM VE BILISIM TEKNOLOJILERI SANAYI VE TICARET AS,Turkey,SARIYER ISTANBUL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
YASAR UNIVERSITESI,Turkey,IZMIR,Higher or Secondary Education Establishments
ISTANBUL MEDIPOL UNIVERSITESI VAFKI,Turkey,ISTANBUL,Higher or Secondary Education Establishments
ANADOLU UNIVERSITY,Turkey,ESKISEHIR,Higher or Secondary Education Establishments
HACETTEPE UNIVERSITESI,Turkey,CANKAYA ANKARA,Higher or Secondary Education Establishments
BEDEN ISLEMSEL SANATLAR DERNEGI,Turkey,ISTANBUL,Other
IZMIR EKONOMI UNIVERSITESI,Turkey,IZMIR,Higher or Secondary Education Establishments
GEBZE TEKNIK UNIVERSITESI,Turkey,KOCAELI,Higher or Secondary Education Establishments
BITES SAVUNMA HAVACILIK VE UZAY TEKNOLOJILERI YAZILIM ELEKTRONIK TICARET,Turkey,Ankara,Private for-profit entities (excluding Higher or Secondary Education Establishments)
