name,country,city,businessType
NUTRI BIOTECH SERVICES LTD,Malta,RABAT,Private for-profit entities (excluding Higher or Secondary Education Establishments)
NAVAL ARCHITECTURAL SERVICES LIMITED,Malta,PAOLA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MALTA INFORMATION TECHNOLOGY LAW ASSOCIATION,Malta,KALMARA,Research Organisations
PARAGON LIMITED,Malta,MOSTA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TR ASSOCIATES LTD,Malta,ST JULIANS,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MALTESE CHAMBER OF SCIENTISTS,Malta,PEMBROKE,Other
STUDIO SEVEN CO LTD,Malta,BIRKIRKARA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
KARL BORG EVENTS LTD,Malta,ATTARD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
JUGS @ MALTA LIMITED,Malta,MELLIEHA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
GREEN HOUSE,Malta,VALLETTA,Other
Malta Police Force,Malta,Floriana,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
MALTA COMMUNICATIONS AUTHORITY,Malta,FLORIANA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
"Ministry of the Environment, Sustainable Development and Climate Change",Malta,SANTA VENERA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
INTEGRATED RESOURCES MANAGEMENT (IRM) COMPANY LIMITED,Malta,SENGLEA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DIN L-ART HELWA,Malta,VALLETTA,Other
WASTESERV MALTA LIMITED,Malta,MARSASCALA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
KPEOPLE RESEARCH FOUNDATION,Malta,MOSTA,Research Organisations
DARTTEK LTD,Malta,ZEJTUN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BRAINTRIP LIMITED,Malta,IL KALKARA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MARSEC-XL INTERNATIONAL LTD,Malta,Cospicua,Private for-profit entities (excluding Higher or Secondary Education Establishments)
LOQUS FLEET LIMITED,Malta,SAN GWANN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SPECIAL INTEREST TRAVEL LIMITED,Malta,VALLETTA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
University of Malta,Malta,Msida,Unknown
Malta University Services Ltd.,Malta,Msida,Unknown
Malta Drydocks,Malta,Cospicua,Unknown
INTEGRATED RESOURCES MANAGEMENT COMPANY LIMITED,Malta,SENGLEA,Unknown
WATER SERVICES CORPORATION,Malta,MALTA,Unknown
Planning Authority,Malta,CMR 01 Valletta,Unknown
UNIVERSITY OF MALTA,Malta,VALLETTA,Unknown
University of Malta,Malta,Tal Qroqq,Unknown
UNIVERSITA TA MALTA,Malta,MSIDA,Unknown
UNIVERSITY OF MALTA,Malta,MSIDA,Unknown
"EURO-MEDITERRANEAN CENTRE ON INSULAR COASTAL DYNAMICS, MALTA",Malta,VALLETTA,Unknown
MALTA COUNCIL FOR SCIENCE AND TECHNOLOGY,Malta,VALLETTTA,Unknown
REGIONAL MARINE POLLUTION EMERGENCY RESPONSE CENTRE FOR THE MEDITERRANEAN SEA,Malta,GZIRA,Unknown
"EURO-MEDITERRANEAN CENTRE ON INSULAR COASTAL DYNAMICS, FOUNDATION FOR INTERNATIONAL STUDIES, UNIVERSITY OF MALTA",Malta,LA VALLETTA,Unknown
REHABILITATION PROJECTS OFFICE,Malta,VALLETTA,Unknown
MINISTRY FOR RESOURCES AND INFRASTRUCTURE,Malta,FLORIANA,Unknown
MALTA COUNCIL FOR SCIENCE AND TECHNOLOGY,Malta,KALKARA,Unknown
MALTA NATIONAL LABORATORY COMPANY LIMITED,Malta,VALLETTA,Unknown
MINISTRY OF TRANSPORT AND COMMUNICATIONS,Malta,VALLETTA,Unknown
MALTA COUNCIL FOR SCIENCE AND TECHNOLOGY,Malta,VALLETTA,Unknown
INSTITUTE OF CELLULAR PHARMACOLOGY LTD,Malta,MOSTA,Unknown
ENVIRONMENT PROTECTION DEPARTMENT MALTA,Malta,FLORIANA,Unknown
MALTA CENTRE FOR FISHERIES SCIENCES,Malta,MARSAXLOKK,Unknown
MALTAPOST PLC,Malta,MARSA,Unknown
INTERMALTA SA,Malta,,Unknown
MEDITERRANEAN ACADEMY OF DIPLOMATIC STUDIES,Malta,MSIDA,Unknown
FEV ELECTRONICS LTD,Malta,MOSTA,Unknown
ST LUKE'S HOSPITAL,Malta,GUARDAMANGIA,Unknown
HEALTH DIVISION MALTA,Malta,PIETA,Unknown
PUBLIC HEALTH LABORATORY,Malta,VALLETTA,Unknown
MALTA RESOURCES AUTHORITY,Malta,MARSA,Unknown
MINISTRY FOR AGRICULTURE AND FISHERIES,Malta,MARSA,Unknown
"FARMERS CENTRAL CO-OPERATIVE SOCIETY,LTD",Malta,TA'QALI,Unknown
MALTA DESALINATION SERVICES LTD,Malta,LUQA,Unknown
NATIONAL MUSEUM OF ARCHAEOLOGY,Malta,VALLETTA,Unknown
"MINISTRY FOR RESOURCES AND INFRASTRUCTURE, WORKS DIVISION",Malta,FLORIANA,Unknown
MINISTRY FOR GOZO,Malta,"VICTORIA, GOZO",Unknown
ENEMALTA CORPORATION,Malta,MARSA,Unknown
MALTA RESOURCES AUTHORITY,Malta,FLORIANA,Unknown
SANTUCCI & BROWN INTERNATIONAL,Malta,GZIRA,Unknown
AIR MALTA PLC,Malta,Luqa,Unknown
UNIVERSITY OF MALTA,Malta,Msida,Unknown
"MINISTRY OF EDUCATION, YOUTH AND EMPLOYMENT",Malta,FLORIANA,Other
ELECTRONICS SYSTEM DESIGN LIMITED,Malta,MOSTA,Unknown
ELECTRONIC SYSTEM DESIGN LTD,Malta,MOSTA,Unknown
MALTA INDUSTRIAL INNOVATION FOR SMES LIMITED,Malta,MOSTA MST05,Unknown
MEDECOLOGY FOUNDATION,Malta,GZIRA,Unknown
ELECTRONIC SYSTEM DESIGN LTD,Malta,SAN GWANN,Unknown
FONDAZZJONI WIRT ARTNA,Malta,VITTORIOSA,Unknown
UNIVERSITA'TA'MALTA,Malta,MSIDA. TAL-QROQQ,Unknown
MALTA IDUSTRIAL INNOVATION FOR SMES LTD.,Malta,MOSTA,RES
ELECTRONIC SYSTEMS DESIGN LTD,Malta,MOSTA,IND
THE GENISTA FOUNDATION,Malta,KALKARA,Unknown
NATIONAL STATISTICS OFFICE,Malta,VALETTA,Unknown
ELECTRONIC SYSTEMS DESIGN LTD,Malta,VJAL IL-QALBIENA MOSTIN - MOSTA,Unknown
MALTA IDUSTRIAL INNOVATION FOR SMES LTD.,Malta,VJAL IL-MOSTIN QALBIENA - MOSTA,Unknown
AQUABIO TECH INNOVIA LIMITED,Malta,MSIDA,Unknown
AQUABIO TECH LIMITED,Malta,MSIDA,Unknown
AQUABIOTECH LTD,Malta,KORDIN,Unknown
"UNIVERSITY OF MALTA, FACULTY OF ECONOMICS, MANAGEMENT AND ACCOUNTANCY",Malta,MSD06 MSIDA,Unknown
INTEGRATED RESOURCES MANAGEMENT (IRM) COMPANY LIMITED,Malta,SENGLEA,Unknown
PROJECTS IN MOTION LIMITED,Malta,NAXXAR,Unknown
MALTA INDUSTRIAL INNOVATION FOR SME'S LTD,Malta,SAN GWANN,Unknown
WATER SERVICES CORPORATION,Malta,LUQA,Unknown
UNIVERSITY OF MALTA,Malta,MISIDA,Unknown
UNION OF MEDITERRANEAN ARCHITECTS,Malta,GZIRA,Unknown
MALTA ENTERPRISE,Malta,SAN GWANN,Unknown
ELECTRONIC SYSTEMS DESIGN LTD,Malta,MOSTA,Unknown
L'UNIVERSITA' TA' MALTA - UNIVERSITY OF MALTA,Malta,MSIDA,Unknown
"MINISTRY OF EDUCATION, YOUTH AND EMPLOYMENT",Malta,FLORIANA,Unknown
FONDAZZJONI TEMI ZAMMIT,Malta,KALKARA,Unknown
THE UNIVERSITY OF MALTA,Malta,MSIDA,Unknown
IMA ENGINEERING SERVICES LIMITED,Malta,MARSASCALA,Unknown
FONDAZZJONI TEMI ZAMMIT,Malta,BIGHI KALKARA,Unknown
ACROSSLIMITS LTD,Malta,HAMRUN,Unknown
GREENVIEW CO LTD,Malta,SWIEGI,Unknown
PROJECTS IN MOTION LIMITED,Malta,NAXAR,Unknown
WORLD MATCH LIMITED,Malta,KALKARA,Unknown
GOLDEN HARVEST MANUFACTURING CO.LIMITED,Malta,GZIRA,Unknown
MINISTRY FOR RURAL AFFAIRS AND THE ENVIRONMENT - MALTA,Malta,VALLETTA,Unknown
ACROSSLIMITS TECHNOLOGIES LTD,Malta,HAMRUN,Unknown
MINISTRY OF HEALTH,Malta,VALLETTA,Unknown
MALTA ENVIRONMENT AND PLANNING AUTHORITY,Malta,FLORIANA,Unknown
ACROSSLIMITS LTD.,Malta,BIRKIRKARA,Unknown
UNIVERSITY OF MALTA - FOUNDATION FOR INTERNATIONAL STUDIES,Malta,VALLETTA,Unknown
"FOUNDATION FOR INTERNATIONAL STUDIES,UNIVERSITY OF MALTA",Malta,VALETTA,Unknown
FOUNDATION FOR INTERNATIONAL STUDIES - UNIVERSITY OF MALTA,Malta,VALLETTA,Unknown
INTEGRATED RESOURCES MANAGEMENT COMPANY LTD,Malta,SENGLEA,Unknown
UNIVERSITA TA MALATA,Malta,TAL-QROQQ,Unknown
THE COMMONWEALTH NETWORK OF INFORMATIONN TECHNOLOGY FOR DEVELOPMENT,Malta,BLATA L BAJDA,Unknown
INTERNATIONAL OCEAN INSTITUTE,Malta,GZIRA,Unknown
UNIVERSITA` TA' MALTA,Malta,MSIDA,Unknown
ADVANCED INDUSTRIAL SYSTEMS LIMITED,Malta,FGURA,Unknown
Projects in Motion Ltd.,Malta,KALKARA,Unknown
FUTURE ACTION FOUNDATION,Malta,SWIEQI,Unknown
UNIVERSITÃ TA' MALTA,Malta,MSIDA,Unknown
PROJECTS IN MOTION LTD.,Malta,NAXXAR,Unknown
MALTA COUNCIL FOR SCIENCE AND TECHNOLOGY,Malta,,Unknown
FONDAZZJONI TEMI ZAMMIT,Malta,Kalkara,Unknown
ACROSSLIMITS LTD,Malta,BIRKIRKARA,Unknown
HERITAGE MALTA,Malta,VALLETTA,Unknown
ACROSSLIMITS LIMITED,Malta,,Unknown
THE MALTA COUNCIL FOR SCIENCE AND TECHNOLOGY,Malta,KALKARA,Unknown
MINISTRY FOR RURAL AFFAIRES AND ENVIRONMENT,Malta,LISA,Unknown
UNIVERSITA' TA' MALTA,Malta,MSIDA,Unknown
"THE MALTA COUNCIL FOR SCIENCE AND TECHNOLOGY, MALTA ENTERPRISE LTD",Malta,KALKARA,Unknown
UNIVERSITY BROADCASTING SERVICES LTD,Malta,,Unknown
ARCHITECTURE PROJECT,Malta,VALLETTA,Unknown
OFFICE OF THE PRIME MINISTER,Malta,KALKARA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
WHERE'S EVERYBODY LTD,Malta,GUARDAMANGIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MFF LTD,Malta,KIRKOP,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MALTA INDUSTRIAL INNOVATION FOR SMES LIMITED,Malta,MOSTA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
HERITAGE MALTA,Malta,VALLETTA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
SUPERINTENDENCE OF CULTURAL HERITAGE-SOVRINTENDENZA TAL PATRIMONJU KULTURALI SCH,Malta,Valletta,Research Organisations
STARGATE STUDIOS MALTA LIMITED,Malta,BAHAR IC-CAGHAQ,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ELECTRICARS LTD,Malta,PIETA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ICON STUDIOS LTD,Malta,SAN GWANN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
WORLD MATCH LIMITED,Malta,PIETA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DI NATURA LTD,Malta,BIRKIRKARA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MALTA RESOURCES AUTHORITY,Malta,MARSA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
TUA ENGINEERING LTD,Malta,PIETA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ST ANDREWS FARM AND BUILDING COMPANY LIMITED LIABILITY,Malta,SWIEQI,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MITTS FOUNDATION FOR INFORMATION TECHNOLOGY ACCESSIBILITY,Malta,BLATA L BAJDA,Other
ELECTRONIC SYSTEMS DESIGN LTD,Malta,Mosta MST05,Private for-profit entities (excluding Higher or Secondary Education Establishments)
THE COMMONWEALTH NETWORK OF INFORMATION TECHNOLOGY FOR DEVELOPMENT,Malta,BLATA L BAJDA,Research Organisations
Mediterranean Institute of Primary Care,Malta,Attard,Research Organisations
Fondazzjoni Temi Zammit,Malta,Msida,Other
Armed Forces Malta,Malta,Luqa,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
KOPERATTIVI MALTA,Malta,QORMI,Other
CHADWICK MUSHROOM FARM LTD,Malta,RABAT,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CLASADO INGREDIENTS LIMITED,Malta,SLIEMA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
STMicroelectronics Ltd.,Malta,Kirkop,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Civil Protection Department - Ministry of Home Affairs,Malta,Siggiewl,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
MALTA FURNITURE MANUFACTURERS ORGANISATION,Malta,PAOLA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MINISTERU TAL-GUSTIZZJA KONSULTAZZJONI PUBBLIKA U L-FAMILJA,Malta,VALLETTA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
FONDAZZJONI CENTRU GHALL-KREATIVITA,Malta,VALETTA,Other
PUBLIC BROADCASTING SERVICES LTD,Malta,GWARDAMANGIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Harbour Air (Malta) Limited,Malta,Floriana,Private for-profit entities (excluding Higher or Secondary Education Establishments)
VELLA GERA MARK,Malta,BALZAN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DIPLOFOUNDATION,Malta,MSIDA,Other
Ghaqda Koperattiva tas-Sajd,Malta,M'Xlokk,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Ministry for Rural Affairs and the Environment,Malta,Valletta,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
Koperattiva Nazzjonali tas-Sajd,Malta,M'Xlokk,Other
SOLIDARITY AND OVERSEAS SERVICE MALTA,Malta,TA XBIEX,Other
EXOR Group Ltd,Malta,BIRKIRKARA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
