name,country,city,businessType
National Authority for Remote Sensing and Space Sciences,Egypt,Cairo,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
CENTER FOR DOCUMENTATION OF CULTURAL AND NATURAL HERITAGE CULTNAT,Egypt,GIZA,Research Organisations
EGYPTIAN ENVIRONMENTAL AFFAIRS AGENCY,Egypt,CAIRO,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
ZAGAZIG UNIVERSITY,Egypt,ZAGAZIG,Higher or Secondary Education Establishments
NAGUIB ONSI SAWIRIS & CO JOINT STOCK COMPANY,Egypt,Cairo,Unknown
NEW AND RENEWABLE ENERGY AUTHORITY,Egypt,NASR CITY / CAIRO,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
"DELFT ENVIRONMENT, SONIA ABDEL FATTAH SALEM AND CO",Egypt,GIZA,Unknown
NORTH-SOUTH CONSULTANTS EXCHANGE LLC,Egypt,CAIRO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"AIN SHAMS UNIVERSITY, FACULTY OF ENGINEERING",Egypt,CAIRO,Higher or Secondary Education Establishments
CAIRO INSTITUTE FOR HUMAN RIGHTS STUDIES ASSOCIATION,Egypt,CAIRO,Research Organisations
Ministry of Health and Population,Egypt,Cairo,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
GENERAL ORGANIZATION FOR TEACHING HOSPITALS AND INSTITUTES,Egypt,Cairo,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
Suez Canal University,Egypt,ISMALIA,Higher or Secondary Education Establishments
"""THE EGYPTIAN CENTER FOR PUBLIC OPINION RESEARCH """"BASEERA""""""",Egypt,GIZA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
HELWAN UNIVERSITY,Egypt,HELWAN,Higher or Secondary Education Establishments
NILE VALLEY ENGINEERING COMPANY PARTNERSHIP,Egypt,Cairo,Private for-profit entities (excluding Higher or Secondary Education Establishments)
EGYPTIAN UNIVERSITIES NETWORK,Egypt,CAIRO,Higher or Secondary Education Establishments
MENOUFIYA UNIVERSITY,Egypt,MENOUFIYA,Higher or Secondary Education Establishments
THE HOLDING COMPANY FOR BIOLOGICAL PRODUCTS & VACCINES LLC,Egypt,GIZA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MUBARAK CITY FOR SCIENTIFIC RESEARCH AND TECHNOLOGY APPLICATIONS,Egypt,ALEXANDRIA,Research Organisations
GERMAN UNIVERSITY IN CAIRO,Egypt,NEW CAIRO CITY,Higher or Secondary Education Establishments
"EGYPTIAN INFORMATION, TELECOMMUNICATION, ELECTRONICS AND SOFTWARE ALLIANCE",Egypt,CAIRO,Other
ROYAL INTERNATIONAL INSPECTION LABORATORY JSC,Egypt,SUEZ,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MANSOURA UNIVERSITY,Egypt,MANSOURA,Higher or Secondary Education Establishments
