name,country,city,businessType
INSTITUTE FOR FISHERIES ECONOMICS AND PLANNUNG UNDER MINISTRY OF FISHERIES,Vietnam,HANOI,Unknown
CANTHO UNIVERSITY,Vietnam,CAN THO,Unknown
HANOI NATIONAL PEDAGOGIC UNIVERSITY,Vietnam,HANOI,Unknown
UNIVERSITY OF CAN THO,Vietnam,CAN THO,Unknown
NATIONAL CENTRE FOR SOCIAL SCIENCES AND HUMANITIES,Vietnam,HANOI,Unknown
NATIONAL CENTER FOR NATURAL SCIENCE AND TECHNOLOGY,Vietnam,HANOI,Unknown
DEPARTMENT OF DYKE MANAGEMENT AND FLOOD AND STORM CONTROL,Vietnam,HANOI,Unknown
"NATIONAL INSTITUTE OF MALARIOLOGY, PARASITOLOGY & ENTOMOLOGY",Vietnam,HANOI,Unknown
HEALTH STRATEGY AND POLICY INSTITUTE,Vietnam,HANOI,Unknown
RESEARCH INSTITUTE FOR AQUACULTURE NO. 1,Vietnam,TU SON BAC NINH,Unknown
"UNIVERSITY OF SOCIAL SCIENCES AND HUMANITIES, VIETNAM NATIONAL UNIVERSITY",Vietnam,HO CHI MINH CITY,Unknown
CENTER FOR NATURAL RESOURCES AND ENVIRONMENTAL STUDIES - VIETNAM NATIONAL UNIVERSITY,Vietnam,HANOI,Unknown
INSTITUT PASTEUR HO CHI MINH CITY - VIETNAM,Vietnam,HO CHI MINH CITY,Unknown
DEPARTEMENT DES SCIENCES AGRAIRES - INSTITUT NATIONAL DES SCIENCES AGRONOMIQUES DU VIETNAM,Vietnam,HANOI,Unknown
NATIONAL INSTITUTE FOR SOILS AND FERTILIZERS,Vietnam,HANOI,Unknown
VIETNAM ENVIRONMENT AND SUSTAINABLE DEVELOPMENT INSTITUTE,Vietnam,HANOI,Unknown
CUU LONG DELTA RICE RESEARCH INSTITUTE,Vietnam,CANTHO PROVINCE,Unknown
THE NATIONAL INSTITUTE OF HYGIENE AND EPIDEMIOLOGY,Vietnam,HANOI,Unknown
THE UNIVERSITY OF AGRICULTURE AND FORESTRY,Vietnam,HO CHI MINH CITY,Unknown
THE INSTITUTE OF SOCIOLOGY,Vietnam,HANOI,Unknown
TRUONG DAI HOC BACH KHOA HANOI - HANOI UNIVERSITY OF SCIENCE AND TECHNOLOGY HUST,Vietnam,HANOI,Unknown
THE COMPANY FOR VACCINE AND BIOLOGICAL PRODUCTION NO. 1,Vietnam,HANOI,Unknown
NATIONAL INSTITUTE OF HYGIENE AND EPIDEMIOLOGY,Vietnam,HANOI,Unknown
NATIONAL INSTITUTE OF VETERINARY RESEARCH,Vietnam,HA NOI,Unknown
"HANOI AGRICULTURAL UNIVERSITY, FACULTY OF LAND RESOURCES AND ENVIRONMENT",Vietnam,HA NOI,Unknown
CAN THO UNIVERSITY,Vietnam,CAN THO CITY,Unknown
HANOI SCHOOL OF PUBLIC HEALTH,Vietnam,HANOI,Unknown
HUE COLLEGE OF ECONOMICS - HUE UNIVERSITY,Vietnam,HUE CITY,Unknown
INSTITUTE OF GEOGRAPHY/VAST,Vietnam,HANOI,Unknown
"NATIONAL CENTER FOR VETERINARY DIAGNOSIS, DEPARTMENT OF ANIMAL HEALTH",Vietnam,HANOI,Unknown
CAN THO UNIVERSITY,Vietnam,CANTHO CITY,Unknown
"HEALTH POLICY UNIT, DEPARTMENT OF PLANNING AND FINANCE, MINISTRY OF HEALTH, VIETNAM",Vietnam,HANOI,Unknown
"HEALTH STRATEGY AND POLICY INSTITUTE, MINISTRY OF HEALTH, VIETNAM",Vietnam,HANOI,Unknown
VIETNAM AGRICULTURAL SCIENCE INSTITUTE,Vietnam,HA NOI,Unknown
THE HOSPITAL FOR TROPICAL DISEASES VIET NAM,Vietnam,HO CHI MINH CITY,Unknown
HANOI SCHOOL OF PUBLIC HEALTH,Vietnam,HA NOI,Unknown
CAN THO UNIVERSITY,Vietnam,CAN THO PROVINCE,Unknown
INSTITUTE OF ENVIRONMENTAL TECHNOLOGY/NCST,Vietnam,HANOI,Unknown
HANOI UNIVERSITY OF SCIENCE,Vietnam,HANOI,Unknown
INSTITUT PASTEUR DE HO CHI MINH VILLE,Vietnam,HO CHI MINH CITY,Unknown
CENTRE FOR NATURAL RESOURCES AND ENVIRONMENTAL STUDIES/VIETNAM NATIONAL UNIVERSITY,Vietnam,HANOI,Unknown
NATIONAL CENTER FOR SCIENTIFIC AND TECHNOLOGICAL INFORMATION - NACESTI,Vietnam,HANOI,Research Organisations
VIEN VE SINH DICH TE TRUNG UONG,Vietnam,HANOI,Higher or Secondary Education Establishments
INSTITUTE OF ECOLOGY AND BIOLOGICAL RESOURCES VIETNAMESE ACADEMY OF SCIENCE AND TECHNOLOGY,Vietnam,HANOI,Higher or Secondary Education Establishments
Research Centre for Forest Ecology and Environment,Vietnam,Hanoi,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TRUNG TAM SINH THAI NONG NGHIEP,Vietnam,HANOI,Research Organisations
HANOI SCHOOL OF PUBLIC HEALTH,Vietnam,HANOI,Higher or Secondary Education Establishments
MINISTRY OF SCIENCE AND TECHNOLOGY,Vietnam,HANOI,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
Institut de la Francophonie pour l'Informatique,Vietnam,Hanoi,Higher or Secondary Education Establishments
HO CHI MINH CITY INSTITUTE OF INFORMATION TECHNOLOGY,Vietnam,HO CHI MINH CITY,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
Chi Le-Ha,Vietnam,Ho Chi Minh City,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Hanoi University of Technology,Vietnam,Hanoi,Other
VAN LANG UNIVERSITY,Vietnam,HO CHI MINH CITY,Higher or Secondary Education Establishments
Q&A HA NOI CONG TY TNHH,Vietnam,HANOI,Private for-profit entities (excluding Higher or Secondary Education Establishments)
HOC VIEN NONG NGHIEP VIET NAM,Vietnam,HANOI,Higher or Secondary Education Establishments
VIEN KHOA HOC VAT LIEU,Vietnam,HANOI,Research Organisations
VIEN CONG NGHE HOA HOC - VIEN KHOA HOC VA CONG NGHE VIETNAM,Vietnam,HO CHI MINH,Research Organisations
MINISTRY OF AGRICULTURE AND RURAL DEVELOPMENT,Vietnam,Hanoi,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
Hanoi Medical University,Vietnam,HANOI,Higher or Secondary Education Establishments
CONG TY CO PHAN RCEE-NIRAS (UTRO from CONG TY CO PHAN NANG LUONG VA MOI TRUONG RCEE),Vietnam,HANOI,Unknown
HIEP THANH SEAFOOD JOINTSTOCK COMPANY,Vietnam,CAN THO,Unknown
CONG TY CO PHAN AF CONG NGHIEP,Vietnam,HANOI,Unknown
TRUNG TAM TIET KIEM NANG LUONG THANH PHO HO CHI MINH,Vietnam,HOCHIMINH,Unknown
VIEN NGHIEN CUU NUOI TRONG THUY SAN1,Vietnam,TU SON BAC NINH,Research Organisations
NATIONAL COUNCIL FOR SCIENCE AND TECHNOLOGY POLICY,Vietnam,HANOI,Research Organisations
RESEARCH AND DEVELOPMENT CENTER FOR COMMUNITY HEALTH STRATEGY,Vietnam,HANOI,Research Organisations
MINISTRY OF HEALTH OF VIETNAM,Vietnam,Hanoi,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
NATIONAL INSTITUTE OF VETERINARY RESEARCH,Vietnam,HANOI,Research Organisations
National Institute for Agricultural Planning and Projection,Vietnam,HANOI,Research Organisations
Institute of Marine Environments and Resources,Vietnam,Haiphong,Higher or Secondary Education Establishments
VIEN CONG NGHE SINH HOC VA THUC PHAM,Vietnam,HANOI,Higher or Secondary Education Establishments
"Hanoi University of Science, Vietnam National University Hanoi",Vietnam,Hanoi,Higher or Secondary Education Establishments
VIEN CONG NGHE THONG TIN,Vietnam,HANOI,Higher or Secondary Education Establishments
