name,country,city,businessType
CAMEA SPOL SRO,Czech Republic,BRNO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
REX CONTROLS SRO,Czech Republic,PLZEN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Ceska republika - Ministerstvo dopravy,Czech Republic,Praha 1,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
EATON ELEKTROTECHNIKA SRO,Czech Republic,PRAHA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MEDIVERSVM SRO,Czech Republic,PRAGUE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CETIP NETWORK SRO,Czech Republic,PRAHA 10,Other
SUEZ VYUZITI ZDROJU AS,Czech Republic,PRAHA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
HONEYWELL INTERNATIONAL SRO,Czech Republic,PRAHA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CESKY HYDROMETEOROLOGICKY USTAV,Czech Republic,PRAHA 4,Research Organisations
TECO AS,Czech Republic,KOLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
VALEO AUTOKLIMATIZACE K.S.,Czech Republic,RAKOVNIK,Private for-profit entities (excluding Higher or Secondary Education Establishments)
FACTORIO SOLUTIONS SRO,Czech Republic,KLECANY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
STATNI ZDRAVOTNI USTAV,Czech Republic,PRAHA 10,Research Organisations
VYZKUMNY USTAV VETERINARNIHO LEKARSTVI,Czech Republic,BRNO,Other
CESKA ZEMEDELSKA UNIVERZITA V PRAZE,Czech Republic,PRAHA,Higher or Secondary Education Establishments
PLASMASOLVE SRO,Czech Republic,BRNO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SMARTMOTION S.R.O.,Czech Republic,PLZEN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
THALES DIS CZECH REPUBLIC SRO,Czech Republic,PRAHA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"Q-MEDIA, S.R.O.",Czech Republic,PRAHA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
UNICONTROLS A.S.,Czech Republic,PRAHA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
NANOTECH PARTNER SRO,Czech Republic,PRAHA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INOTEX SPOL SRO,Czech Republic,DVUR KRALOVE NAD LABEM,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"Institute of Geonics of the AS CR, v.v.i.",Czech Republic,Ostrava-Poruba,Research Organisations
TECHNOLOGICKA PLATFORMA ENERGETICKABEZPECNOST CR ZS,Czech Republic,PRAHA,Research Organisations
MINISTRY OF THE INTERIOR OF THE CZECH REPUBLIC,Czech Republic,PRAHA 7,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
CRYTUR SPOL.S.R.O.,Czech Republic,TURNOV,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"USTAV FYZIKY ATMOSFERY AV CR, v.v.i.",Czech Republic,PRAHA 4,Research Organisations
HTT ENGINEERING SPOL SRO,Czech Republic,BRNO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ARGOTECH AS,Czech Republic,NACHOD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
We Deliver Taste s.r.o.,Czech Republic,Praha 10,Private for-profit entities (excluding Higher or Secondary Education Establishments)
USTAV TEORETICKE A APLIKOVANE MECHANIKY AVCR,Czech Republic,PRAHA 9,Research Organisations
VYZKUMNY USTAV GEODETICKY TOPOGRAFICKY A KARTOGRAFICKY VVI*RESEARCH INSTITUTE OF GEODESY TOPOGRAPHY AND CARTOGRAPHY VUGTK,Czech Republic,ZDIBY,Research Organisations
"GEOFYZIKALNI USTAV AV CR, V.V.I.",Czech Republic,PRAHA 4,Research Organisations
GRANT GARANT SRO,Czech Republic,PRAHA 3,Private for-profit entities (excluding Higher or Secondary Education Establishments)
VSEOBECNA FAKULTNI NEMOCNICE V PRAZE,Czech Republic,PRAHA 2,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
GEOMET SRO,Czech Republic,BRNO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MORAVSKOSLEZSKY AUTOMOBILOVY KLASTR OS,Czech Republic,OSTRAVA PORUBA,Other
"SEVEN, THE ENERGY EFFICIENCY CENTER Z.U.",Czech Republic,PRAHA,Other
STATNI ENERGETICKA INSPECKCE,Czech Republic,PRAHA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
OCTOGEO SRO,Czech Republic,BRNO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
FAKULTNI NEMOCNICE U SV. ANNY V BRNE,Czech Republic,Brno,Higher or Secondary Education Establishments
"JOINT CHEMICAL, BIOLOGICAL, RADIOLOGICAL AND NUCLEAR DEFENCE CENTRE OF EXCELLENCE",Czech Republic,VYSKOV,Research Organisations
VYZKUMNY USTAV ROSTLINNE VYROBY VVI,Czech Republic,PRAHA 6,Research Organisations
STATUTARNI MESTO KLADNO,Czech Republic,KLADNO,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
GE AVIATION CZECH SRO,Czech Republic,PRAHA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
NEOVISION SRO,Czech Republic,PRAHA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
VYSOKA SKOLA EKONOMICKA V PRAZE,Czech Republic,PRAHA 3,Higher or Secondary Education Establishments
CESKA ASOCIACE HASICSKYCH DUSTOJNIKU SDRUZENI,Czech Republic,OSTRAVA,Other
SEVEN STREDISKO PRO EFEKTIVNI VYUZIVANI ENERGIE O.P.S.,Czech Republic,PRAHA 2,Other
FAKULTNI NEMOCNICE BRNO,Czech Republic,BRNO,Research Organisations
USTAV EXPERIMENTALNI MEDICINY AKADEMIE VED CESKE REPUBLIKY VEREJNA VYZKUMNA INSTITUCE,Czech Republic,PRAHA 4,Research Organisations
INOCURE SRO,Czech Republic,PRAHA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ZETOR TRACTORS AS,Czech Republic,BRNO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Ustav pro hospodařskou upravu lesů Brandys nad Labem,Czech Republic,Brandýs nad Labem,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
EVEKTOR SRO,Czech Republic,KUNOVICE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CLUTEX - KLASTR TECHNICKE TEXTILIE,Czech Republic,LIBEREC,Other
"RANIDO, S.R.O.",Czech Republic,PRAHA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DIRIBET SPOL SRO,Czech Republic,BEROUN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ON DESIGN CZECH SRO,Czech Republic,BRNO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SQS Vlaknova optika a.s.,Czech Republic,Nová Paka,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ENVIROS SRO,Czech Republic,PRAHA 10,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ROBOAUTO S.R.O.,Czech Republic,BRNO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
AZD PRAHA SRO,Czech Republic,PRAHA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CONTIPRO AS,Czech Republic,DOLNI DOBROUC,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INSTITUT PLANOVANI A ROZVOJE HLAVNIHO MESTA PRAHY,Czech Republic,PRAHA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
STMICROELECTRONICS DESIGN AND APPLICATION SRO,Czech Republic,PRAHA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SILON SRO,Czech Republic,PLANA NAD LUZNICI,Private for-profit entities (excluding Higher or Secondary Education Establishments)
HLAVNI MESTO PRAHA,Czech Republic,PRAHA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
CENTRUM ORGANICKE CHEMIE SRO,Czech Republic,RYBITVI,Research Organisations
"CZ.NIC, ZSPO",Czech Republic,PRAHA,Other
PRVNI BRNENSKA STROJIRNA AS,Czech Republic,BRNO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PBS ENERGO AS,Czech Republic,VELKA BITES,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"TOSHULIN, A.S.",Czech Republic,HULIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
OLTIS GROUP AS,Czech Republic,OLOMOUC,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CRONITE CZ SRO,Czech Republic,BRNO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CESKO-NEMECKA OBCHODNI A PRUMYSLOVA KOMORA,Czech Republic,PRAHA,Other
FAKULTNI NEMOCNICE OLOMOUC,Czech Republic,OLOMOUC,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
LentiKat's a.s.,Czech Republic,STRAZ POD RALSKEM,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ASTRONOMICKY USTAV AV CR,Czech Republic,ONDREJOV,Research Organisations
MOTIONLAB SRO,Czech Republic,BRNO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
FLOWMON NETWORKS AS,Czech Republic,BRNO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
LA COMPOSITE SRO,Czech Republic,PRAHA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ENANTIS SRO,Czech Republic,BRNO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PVF SCHIENENFAHRZEUGE SRO,Czech Republic,Česka Lípa,Private for-profit entities (excluding Higher or Secondary Education Establishments)
EUROMOBILITA SRO,Czech Republic,MLADA BOLESLAV III,Private for-profit entities (excluding Higher or Secondary Education Establishments)
THREATMARK SRO,Czech Republic,BRNO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
AGENTURA PRO PODPORU PODNIKANI A INVESTIC CZECHINVEST,Czech Republic,PRAHA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
VYZKUMNY A SLECHTITELSKY USTAV OVOCNARSKY HOLOVOUSY SRO,Czech Republic,HORICE,Research Organisations
"DTEST, OPS",Czech Republic,PRAHA,Other
MESTO LITOMERICE,Czech Republic,LITOMERICE,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
UNIVERZITA JANA EVANGELISTY PURKYNE V USTI NAD LABEM,Czech Republic,USTI NAD LABEM,Higher or Secondary Education Establishments
TECHNOLOGICKE INOVACNI CENTRUM SRO,Czech Republic,ZLIN,Other
ZX-BENET CZ SRO,Czech Republic,SILHEROVICE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
NOLIAC SYSTEMS SRO,Czech Republic,PRAHA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
UNIVERZITA PARDUBICE,Czech Republic,PARDUBICE,Higher or Secondary Education Establishments
FUTTEC AS,Czech Republic,Praha 4,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ROBODRONE INDUSTRIES SRO,Czech Republic,BRNO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CHAPS SPOL SRO,Czech Republic,BRNO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
UNIPETROL VYZKUMNE VZDELAVACI CENTRUM AS,Czech Republic,USTI NAD LABEM,Research Organisations
"JIC, ZAJMOVE SDRUZENI PRAVNICKCH OSOB",Czech Republic,Brno - Medlanky,Other
KORDIS JMK AS,Czech Republic,BRNO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"ZENTIVA, K.S.",Czech Republic,Prague,Private for-profit entities (excluding Higher or Secondary Education Establishments)
USTAV PRO SOUDOBE DEJINY AV CR V.V.I,Czech Republic,PRAHA,Other
MESTO PISEK,Czech Republic,PISEK,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
ELBEE MOBILITY S.R.O.,Czech Republic,MORAVICANY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TRUSTPORT AS,Czech Republic,BRNO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PHARMACEUTICAL BIOTECHNOLOGY SRO,Czech Republic,PRAHA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
VYZKUMNY USTAV ZIVOCISNE VYROBY V.V.I. UHRINEVES,Czech Republic,PRAHA,Research Organisations
PRVNI BRNENSKA STROJIRNA VELKA BITES A.S.,Czech Republic,VELKA BITES,Private for-profit entities (excluding Higher or Secondary Education Establishments)
IURS - INSTITUT PRO UDRZITELNY ROZVOJ SIDEL ZS,Czech Republic,OSTRAVA PORUBA,Other
ABIRAIL CZ SRO,Czech Republic,BRNO MESTO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
COMCZECH AS,Czech Republic,PRAHA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PHONEXIA SRO,Czech Republic,BRNO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
STU-K AS,Czech Republic,PRAHA 106,Private for-profit entities (excluding Higher or Secondary Education Establishments)
UNIS AS,Czech Republic,BRNO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
HUMAINN - HUMAN MACHINE INNOVATIONS SRO,Czech Republic,PRAHA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"INTEMAC SOLUTIONS, SRO",Czech Republic,KURIM,Research Organisations
CEZ DISTRIBUCE AS,Czech Republic,DECIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SIEMENS SRO,Czech Republic,PRAHA 13,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SCHNEIDER ELECTRIC CZ SRO,Czech Republic,PRAHA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"CEZ SOLARNI, SRO",Czech Republic,LIBEREC,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INVENT MEDICAL GROUP SRO,Czech Republic,OSTRAVA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
OLIFE CORPORATION AS,Czech Republic,PRAHA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"TTS, S.R.O.",Czech Republic,PRAHA 4,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PPROI SERVICES SRO,Czech Republic,PRAHA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CESKA RADA PRO SETRNE BUDOVY,Czech Republic,Prague,Other
"JIHLAVAN, AS",Czech Republic,JIHLAVA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SENIOR FLEXONICS CZECH S.R.O.,Czech Republic,OLOMOUC,Private for-profit entities (excluding Higher or Secondary Education Establishments)
GOODAI RESEARCH SRO,Czech Republic,PRAHA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
FEI CZECH REPUBLIC SRO,Czech Republic,BRNO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SPOLECNOST MLADYCH AGRARNIKU CESKEREPUBLIKY ZS,Czech Republic,PRAHA,Other
AGRARNI KOMORA CESKE REPUBLIKY,Czech Republic,OLOMOUC,Other
SADY TUCHORAZ SPOL.S.R.O.,Czech Republic,CESKY BROD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
VYZKUMNY USTAV POTRAVINARSKY PRAHA,Czech Republic,PRAHA,Research Organisations
Tomas Ignac Fenix,Czech Republic,PRAVICE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
FERRAM STROJIRNA SRO,Czech Republic,PRAHA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
USTAV INFORMATIKY AV CR,Czech Republic,PRAHA,Research Organisations
TESCAN BRNO SRO,Czech Republic,BRNO KOHOUTOVICE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"PINFLOW ENERGY STORAGE, S.R.O.",Czech Republic,PRAHA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
REVMATOLOGICKY USTAV,Czech Republic,PRAHA,Research Organisations
MINISTRY OF INDUSTRY AND TRADE,Czech Republic,PRAHA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
NARODNI MUZEUM-NATIONAL MUSEUM NM,Czech Republic,PRAHA,Research Organisations
MASARYKUV ONKOLOGICKY USTAV,Czech Republic,BRNO,Research Organisations
ENERGOMONITOR S.R.O,Czech Republic,OSTRAVA - MORAVSKA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
UNIVERZITA TOMASE BATI VE ZLINE,Czech Republic,ZLIN,Higher or Secondary Education Establishments
"JAIP - JIHOCESKA AGENTURA PRO PODPORU INOVACI, O.P.S.",Czech Republic,CESKE BUDEJOVICE,Other
EKOPORT ZS,Czech Republic,KLADNO,Other
OPTOKON AS,Czech Republic,JIHLAVA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CESKA KOMORA AUTORIZOVANYCH  INZEYRU A TECHNIKU,Czech Republic,PRAHA,Other
AHK Services s.r.o.,Czech Republic,Praha 1,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PORSENNA O.P.S,Czech Republic,PRAHA 4,Other
SVAZ PODNIKATELU VE STAVEBNICTVI VCESKE REPUBLICE,Czech Republic,PRAHA,Other
CZ BIOM - CESKE SDRUZENI PRO BIOMASU,Czech Republic,PRAHA 6,Research Organisations
HNUTI DUHA - FRIENDS OF THE EARTH CZECH REPUBLIC,Czech Republic,BRNO,Other
BATTERYCHECK S.R.O.,Czech Republic,PRAHA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CERTICON A.S,Czech Republic,PRAHA 6,Private for-profit entities (excluding Higher or Secondary Education Establishments)
AGENDA Z.S.,Czech Republic,CESKE BUDEJOVICE,Other
INTERNATIONAL ORGANISATION FOR MIGRATION,Czech Republic,Prague,Other
PRAGUE CIVIL SOCIETY CENTRE,Czech Republic,Prague,Other
SYNPO AKCIOVA SPOLECNOST,Czech Republic,PARDUBICE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CESKA GEOLOGICKA SLUZBA,Czech Republic,PRAGUE 1,Research Organisations
NADACE PRO ROZVOJ ARCHITEKTURY A STAVITELSTVI,Czech Republic,PRAHA,Other
USTAV ZEMEDELSKE EKONOMIKY A INFORMACI,Czech Republic,PRAHA 2,Other
"Atos IT Solutions and Services, s.r.o.",Czech Republic,Praha 4,Private for-profit entities (excluding Higher or Secondary Education Establishments)
YOUTH AND ENVIRONMENT EUROPE,Czech Republic,PRAHA,Other
GINA SOFTWARE SRO,Czech Republic,BRNO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
E-SUMAVA.CZ SRO,Czech Republic,PRAHA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
STREDISKO SPOLECNYCH CINNOSTI AV CR v.v.i.,Czech Republic,Prague 1,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
MIKROMETAL SRO,Czech Republic,PRAHA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
EVALION SRO,Czech Republic,PRAHA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
FOTON SRO,Czech Republic,NOVA PAKA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"CD CARGO, AS",Czech Republic,PRAHA 7 HOLESEVICE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INTENS CORPORATION SRO,Czech Republic,PRAHA 2,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"SDRUZENI AUTOMOBILOVYCH DOPRAVCU CESMAD BOHEMIA, ZS",Czech Republic,PRAHA,Other
USTAV TERMOMECHANIKY AKADEMIE VED CR,Czech Republic,PRAHA,Research Organisations
GRADE MEDICAL SRO,Czech Republic,PRAGUE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Konsorcium nevladnich organizaci pracujicich s migranty v CR,Czech Republic,Praha,Other
ONLINE ENCYKLOPEDIE MIGRACE,Czech Republic,PRAHA,Other
NARODNI ARCHIV,Czech Republic,PRAHA,Other
