name,country,city,businessType
KITGUM TOWN COUNCIL,Uganda,KITGUM,Unknown
COORDINATION OFFICE FOR THE CONTROL OF TRYPANOSOMIASIS IN UGANDA,Uganda,KAMPALA,Unknown
"MINISTRY OF AGRICULTURE, ANIMAL INDUSTRY AND FISHERIES",Uganda,ENTEBBE,Unknown
COMMUNITY DEVELOPMENT RESOURCE NETWORK,Uganda,KAMPALA,Unknown
LIVESTOCK HEALTH RESEARCH INSTITUTE,Uganda,TORORO,Unknown
"VECTOR CONTROL DIVISION, MINISTRY OF HEALTH",Uganda,KAMPALA,Unknown
"Vector Control Division, Ministry of Health of Government of Uganda",Uganda,KAMPALA,Unknown
MAKERERE UNIVERSITY KAMPALA,Uganda,KAMPALA,Unknown
NATIONAL AGRICULTURAL RESEARCH ORGANISATION,Uganda,ENTEBBE,Unknown
KAWANDA AGRICULTURAL RESEARCH INSTITUTE,Uganda,KAMPALA,Unknown
"MAKERERE UNIVERSITY MEDICAL SCHOOL, DEPARTMENT OF PAEDIATRICS AND CHILD HEALTH",Uganda,KAMPALA,Unknown
NATIONAL WATER AND SEWERAGE CORPORATION,Uganda,KAMPALA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
MED BIOTECH LABORATORIES,Uganda,KAMPALA,Research Organisations
INFECTIOUS DISEASES RESEARCH COLLABORATION LIMITED,Uganda,KAMPALA,Research Organisations
Network for Water and Sanitation Uganda,Uganda,Kampala,Other
LASTING SOLUTIONS LTD,Uganda,KAMPALA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MBARARA UNIVERSITY OF SCIENCE AND TECHNOLOGY,Uganda,Mbarara,Higher or Secondary Education Establishments
Geological Survey and Mines,Uganda,Entebbe,Research Organisations
MOUNTAINS OF THE MOON UNIVERSITY LBG,Uganda,FORT PORTAL,Higher or Secondary Education Establishments
Vector Control Division - Ministry of Health,Uganda,Kampala,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
Inter-University Council For East Africa,Uganda,Kampala,Higher or Secondary Education Establishments
CENTER FOR HEALTH HUMAN RIGHTS AND DEVELOPMENT (CEHURD),Uganda,WANDEGEYA KAMPALA,Research Organisations
AFRICAN PALLIATIVE CARE ASSOCIATION,Uganda,KAMPALA,Other
AFRICAN FIELD EPIDEMIOLOGY NETWORK LBG,Uganda,KAMPALA,Other
